TransactionID,Date,AccountNumber,Description,Amount,Type
TX-10457,01/05/2025,301000,Journal Entry - Tx 10457 Line 2,-5823.18,Credit
TX-10296,02/05/2025,110000,Journal Entry - Tx 10296 Line 1,5751.4,Debit
TX-10296,02/05/2025,401000,Journal Entry - Tx 10296 Line 2,-5751.4,Credit
TX-10444,02/05/2025,601010,Journal Entry - Tx 10444 Line 1,14545.35,Debit
TX-10444,02/05/2025,301000,Journal Entry - Tx 10444 Line 2,-14545.35,Credit
TX-10465,02/05/2025,101000,Journal Entry - Tx 10465 Line 1,4552.21,Debit
TX-10465,02/05/2025,210000,Journal Entry - Tx 10465 Line 2,-4552.21,Credit
TX-10255,03/05/2025,110000,Journal Entry - Tx 10255 Line 1,10661.25,Debit
TX-10255,03/05/2025,401000,Journal Entry - Tx 10255 Line 2,-10661.25,Credit
TX-10196,04/05/2025,501000,Journal Entry - Tx 10196 Line 1,10815.12,Debit
TX-10196,04/05/2025,401000,Journal Entry - Tx 10196 Line 2,-10815.12,Credit
TX-10197,04/05/2025,610000,Journal Entry - Tx 10197 Line 1,10374.61,Debit
TX-10197,04/05/2025,402000,Journal Entry - Tx 10197 Line 2,-10374.61,Credit
TX-10469,04/05/2025,110000,Journal Entry - Tx 10469 Line 1,10792.24,Debit
TX-10469,04/05/2025,390000,Journal Entry - Tx 10469 Line 2,-10792.24,Credit
TX-10477,04/05/2025,610000,Journal Entry - Tx 10477 Line 1,11007.47,Debit
TX-10477,04/05/2025,201000,Journal Entry - Tx 10477 Line 2,-11007.47,Credit
TX-10180,05/05/2025,110000,Journal Entry - Tx 10180 Line 1,1573.42,Debit
TX-10180,05/05/2025,402000,Journal Entry - Tx 10180 Line 2,-1573.42,Credit
TX-10002,06/05/2025,610000,Journal Entry - Tx 10002 Line 1,3387,Debit
TX-10002,06/05/2025,201000,Journal Entry - Tx 10002 Line 2,-3387,Credit
TX-10022,06/05/2025,501000,Journal Entry - Tx 10022 Line 1,2492.87,Debit
TX-10022,06/05/2025,301000,Journal Entry - Tx 10022 Line 2,-2492.87,Credit
TX-10087,06/05/2025,102001,Journal Entry - Tx 10087 Line 1,5574.43,Debit
TX-10087,06/05/2025,390000,Journal Entry - Tx 10087 Line 2,-5574.43,Credit
TX-10029,07/05/2025,601010,Journal Entry - Tx 10029 Line 1,11187.59,Debit
TX-10029,07/05/2025,301000,Journal Entry - Tx 10029 Line 2,-11187.59,Credit
TX-10063,08/05/2025,601010,Journal Entry - Tx 10063 Line 1,2914.27,Debit
TX-10063,08/05/2025,390000,Journal Entry - Tx 10063 Line 2,-2914.27,Credit
TX-10065,08/05/2025,101000,Journal Entry - Tx 10065 Line 1,13123.57,Debit
TX-10065,08/05/2025,390000,Journal Entry - Tx 10065 Line 2,-13123.57,Credit
TX-10108,08/05/2025,610000,Journal Entry - Tx 10108 Line 1,4038.75,Debit
TX-10108,08/05/2025,201000,Journal Entry - Tx 10108 Line 2,-4038.75,Credit
TX-10291,11/05/2025,501000,Journal Entry - Tx 10291 Line 1,10019.27,Debit
TX-10291,11/05/2025,301000,Journal Entry - Tx 10291 Line 2,-10019.27,Credit
TX-10359,11/05/2025,102001,Journal Entry - Tx 10359 Line 1,5645.8,Debit
TX-10359,11/05/2025,402000,Journal Entry - Tx 10359 Line 2,-5645.8,Credit
TX-10388,11/05/2025,101000,Journal Entry - Tx 10388 Line 1,4377.23,Debit
TX-10388,11/05/2025,201000,Journal Entry - Tx 10388 Line 2,-4377.23,Credit
TX-10463,12/05/2025,102001,Journal Entry - Tx 10463 Line 1,3274.04,Debit
TX-10463,12/05/2025,401000,Journal Entry - Tx 10463 Line 2,-3274.04,Credit
TX-10148,13/05/2025,610000,Journal Entry - Tx 10148 Line 1,11289.06,Debit
TX-10148,13/05/2025,301000,Journal Entry - Tx 10148 Line 2,-11289.06,Credit
TX-10039,15/05/2025,102001,Journal Entry - Tx 10039 Line 1,14579.73,Debit
TX-10039,15/05/2025,401000,Journal Entry - Tx 10039 Line 2,-14579.73,Credit
TX-10097,15/05/2025,501000,Journal Entry - Tx 10097 Line 1,2465.65,Debit
TX-10097,15/05/2025,401000,Journal Entry - Tx 10097 Line 2,-2465.65,Credit
TX-10070,16/05/2025,501000,Journal Entry - Tx 10070 Line 1,13901.45,Debit
TX-10070,16/05/2025,301000,Journal Entry - Tx 10070 Line 2,-13901.45,Credit
TX-10086,16/05/2025,110000,Journal Entry - Tx 10086 Line 1,2030.23,Debit
TX-10086,16/05/2025,201000,Journal Entry - Tx 10086 Line 2,-2030.23,Credit
TX-10037,17/05/2025,110000,Journal Entry - Tx 10037 Line 1,11540.55,Debit
TX-10037,17/05/2025,201000,Journal Entry - Tx 10037 Line 2,-11540.55,Credit
TX-10231,17/05/2025,101000,Journal Entry - Tx 10231 Line 1,12408.14,Debit
TX-10231,17/05/2025,201000,Journal Entry - Tx 10231 Line 2,-12408.14,Credit
TX-10372,17/05/2025,110000,Journal Entry - Tx 10372 Line 1,482.85,Debit
TX-10372,17/05/2025,402000,Journal Entry - Tx 10372 Line 2,-482.85,Credit
TX-10189,18/05/2025,102001,Journal Entry - Tx 10189 Line 1,4868.45,Debit
TX-10189,18/05/2025,201000,Journal Entry - Tx 10189 Line 2,-4868.45,Credit
TX-10203,19/05/2025,102001,Journal Entry - Tx 10203 Line 1,4634.01,Debit
TX-10203,19/05/2025,201000,Journal Entry - Tx 10203 Line 2,-4634.01,Credit
TX-10151,20/05/2025,601010,Journal Entry - Tx 10151 Line 1,5070.92,Debit
TX-10151,20/05/2025,201000,Journal Entry - Tx 10151 Line 2,-5070.92,Credit
TX-10235,20/05/2025,501000,Journal Entry - Tx 10235 Line 1,7532.06,Debit
TX-10235,20/05/2025,390000,Journal Entry - Tx 10235 Line 2,-7532.06,Credit
TX-10338,22/05/2025,102001,Journal Entry - Tx 10338 Line 1,12883.17,Debit
TX-10338,22/05/2025,210000,Journal Entry - Tx 10338 Line 2,-12883.17,Credit
TX-10008,23/05/2025,101000,Journal Entry - Tx 10008 Line 1,12150.99,Debit
TX-10008,23/05/2025,210000,Journal Entry - Tx 10008 Line 2,-12150.99,Credit
TX-10113,23/05/2025,110000,Journal Entry - Tx 10113 Line 1,12972.08,Debit
TX-10113,23/05/2025,301000,Journal Entry - Tx 10113 Line 2,-12972.08,Credit
TX-10190,23/05/2025,102001,Journal Entry - Tx 10190 Line 1,13230.39,Debit
TX-10190,23/05/2025,390000,Journal Entry - Tx 10190 Line 2,-13230.39,Credit
TX-10369,23/05/2025,501000,Journal Entry - Tx 10369 Line 1,8632.8,Debit
TX-10369,23/05/2025,401000,Journal Entry - Tx 10369 Line 2,-8632.8,Credit
TX-10194,24/05/2025,610000,Journal Entry - Tx 10194 Line 1,13210.78,Debit
TX-10194,24/05/2025,301000,Journal Entry - Tx 10194 Line 2,-13210.78,Credit
TX-10448,25/05/2025,601010,Journal Entry - Tx 10448 Line 1,11682.95,Debit
TX-10448,25/05/2025,401000,Journal Entry - Tx 10448 Line 2,-11682.95,Credit
TX-10414,27/05/2025,101000,Journal Entry - Tx 10414 Line 1,1197.13,Debit
TX-10414,27/05/2025,401000,Journal Entry - Tx 10414 Line 2,-1197.13,Credit
TX-10253,28/05/2025,610000,Journal Entry - Tx 10253 Line 1,6599.84,Debit
TX-10253,28/05/2025,390000,Journal Entry - Tx 10253 Line 2,-6599.84,Credit
TX-10038,31/05/2025,501000,Journal Entry - Tx 10038 Line 1,6549.74,Debit
TX-10038,31/05/2025,201000,Journal Entry - Tx 10038 Line 2,-6549.74,Credit
TX-10199,31/05/2025,610000,Journal Entry - Tx 10199 Line 1,3362.87,Debit
TX-10199,31/05/2025,210000,Journal Entry - Tx 10199 Line 2,-3362.87,Credit
TX-10483,31/05/2025,102001,Journal Entry - Tx 10483 Line 1,3063.79,Debit
TX-10483,31/05/2025,201000,Journal Entry - Tx 10483 Line 2,-3063.79,Credit
TX-10073,01/06/2025,101000,Journal Entry - Tx 10073 Line 1,3304.63,Debit
TX-10073,01/06/2025,401000,Journal Entry - Tx 10073 Line 2,-3304.63,Credit
TX-10208,01/06/2025,102001,Journal Entry - Tx 10208 Line 1,3450.87,Debit
TX-10208,01/06/2025,301000,Journal Entry - Tx 10208 Line 2,-3450.87,Credit
TX-10297,01/06/2025,110000,Journal Entry - Tx 10297 Line 1,14890.75,Debit
TX-10297,01/06/2025,201000,Journal Entry - Tx 10297 Line 2,-14890.75,Credit
TX-10347,04/06/2025,101000,Journal Entry - Tx 10347 Line 1,6897.74,Debit
TX-10347,04/06/2025,201000,Journal Entry - Tx 10347 Line 2,-6897.74,Credit
TX-10322,05/06/2025,101000,Journal Entry - Tx 10322 Line 1,14939.11,Debit
TX-10322,05/06/2025,201000,Journal Entry - Tx 10322 Line 2,-14939.11,Credit
TX-10111,06/06/2025,102001,Journal Entry - Tx 10111 Line 1,12317.02,Debit
TX-10111,06/06/2025,210000,Journal Entry - Tx 10111 Line 2,-12317.02,Credit
TX-10200,06/06/2025,110000,Journal Entry - Tx 10200 Line 1,9976.2,Debit
TX-10200,06/06/2025,390000,Journal Entry - Tx 10200 Line 2,-9976.2,Credit
TX-10102,07/06/2025,101000,Journal Entry - Tx 10102 Line 1,5501.54,Debit
TX-10102,07/06/2025,301000,Journal Entry - Tx 10102 Line 2,-5501.54,Credit
TX-10305,08/06/2025,101000,Journal Entry - Tx 10305 Line 1,11839.73,Debit
TX-10305,08/06/2025,401000,Journal Entry - Tx 10305 Line 2,-11839.73,Credit
TX-10373,08/06/2025,110000,Journal Entry - Tx 10373 Line 1,13826.99,Debit
TX-10373,08/06/2025,201000,Journal Entry - Tx 10373 Line 2,-13826.99,Credit
TX-10400,08/06/2025,102001,Journal Entry - Tx 10400 Line 1,11199.78,Debit
TX-10400,08/06/2025,301000,Journal Entry - Tx 10400 Line 2,-11199.78,Credit
TX-10082,10/06/2025,501000,Journal Entry - Tx 10082 Line 1,3618.35,Debit
TX-10082,10/06/2025,210000,Journal Entry - Tx 10082 Line 2,-3618.35,Credit
TX-10118,10/06/2025,601010,Journal Entry - Tx 10118 Line 1,6574.09,Debit
TX-10118,10/06/2025,201000,Journal Entry - Tx 10118 Line 2,-6574.09,Credit
TX-10027,11/06/2025,501000,Journal Entry - Tx 10027 Line 1,3228.77,Debit
TX-10027,11/06/2025,390000,Journal Entry - Tx 10027 Line 2,-3228.77,Credit
TX-10081,11/06/2025,102001,Journal Entry - Tx 10081 Line 1,14023.86,Debit
TX-10081,11/06/2025,402000,Journal Entry - Tx 10081 Line 2,-14023.86,Credit
TX-10410,11/06/2025,101000,Journal Entry - Tx 10410 Line 1,2306.81,Debit
TX-10410,11/06/2025,390000,Journal Entry - Tx 10410 Line 2,-2306.81,Credit
TX-10484,11/06/2025,601010,Journal Entry - Tx 10484 Line 1,14003.9,Debit
TX-10484,11/06/2025,390000,Journal Entry - Tx 10484 Line 2,-14003.9,Credit
TX-10270,12/06/2025,610000,Journal Entry - Tx 10270 Line 1,11183.34,Debit
TX-10270,12/06/2025,390000,Journal Entry - Tx 10270 Line 2,-11183.34,Credit
TX-10279,12/06/2025,501000,Journal Entry - Tx 10279 Line 1,9420.65,Debit
TX-10279,12/06/2025,401000,Journal Entry - Tx 10279 Line 2,-9420.65,Credit
TX-10268,14/06/2025,610000,Journal Entry - Tx 10268 Line 1,13050.55,Debit
TX-10268,14/06/2025,210000,Journal Entry - Tx 10268 Line 2,-13050.55,Credit
TX-10237,15/06/2025,101000,Journal Entry - Tx 10237 Line 1,9075.52,Debit
TX-10237,15/06/2025,201000,Journal Entry - Tx 10237 Line 2,-9075.52,Credit
TX-10342,15/06/2025,110000,Journal Entry - Tx 10342 Line 1,285.93,Debit
TX-10342,15/06/2025,201000,Journal Entry - Tx 10342 Line 2,-285.93,Credit
TX-10024,16/06/2025,101000,Journal Entry - Tx 10024 Line 1,12650.64,Debit
TX-10024,16/06/2025,210000,Journal Entry - Tx 10024 Line 2,-12650.64,Credit
TX-10285,16/06/2025,110000,Journal Entry - Tx 10285 Line 1,11952.34,Debit
TX-10285,16/06/2025,301000,Journal Entry - Tx 10285 Line 2,-11952.34,Credit
TX-10307,17/06/2025,102001,Journal Entry - Tx 10307 Line 1,11224.84,Debit
TX-10307,17/06/2025,210000,Journal Entry - Tx 10307 Line 2,-11224.84,Credit
TX-10493,17/06/2025,110000,Journal Entry - Tx 10493 Line 1,9930.74,Debit
TX-10493,17/06/2025,390000,Journal Entry - Tx 10493 Line 2,-9930.74,Credit
TX-10278,18/06/2025,601010,Journal Entry - Tx 10278 Line 1,12792.5,Debit
TX-10278,18/06/2025,390000,Journal Entry - Tx 10278 Line 2,-12792.5,Credit
TX-10433,18/06/2025,610000,Journal Entry - Tx 10433 Line 1,12207.11,Debit
TX-10433,18/06/2025,402000,Journal Entry - Tx 10433 Line 2,-12207.11,Credit
TX-10115,19/06/2025,101000,Journal Entry - Tx 10115 Line 1,14091.6,Debit
TX-10115,19/06/2025,301000,Journal Entry - Tx 10115 Line 2,-14091.6,Credit
TX-10487,19/06/2025,110000,Journal Entry - Tx 10487 Line 1,4134.59,Debit
TX-10487,19/06/2025,390000,Journal Entry - Tx 10487 Line 2,-4134.59,Credit
TX-10107,20/06/2025,501000,Journal Entry - Tx 10107 Line 1,11746.68,Debit
TX-10107,20/06/2025,402000,Journal Entry - Tx 10107 Line 2,-11746.68,Credit
TX-10334,20/06/2025,102001,Journal Entry - Tx 10334 Line 1,3691.36,Debit
TX-10334,20/06/2025,401000,Journal Entry - Tx 10334 Line 2,-3691.36,Credit
TX-10429,20/06/2025,610000,Journal Entry - Tx 10429 Line 1,1268.45,Debit
TX-10429,20/06/2025,210000,Journal Entry - Tx 10429 Line 2,-1268.45,Credit
TX-10426,21/06/2025,101000,Journal Entry - Tx 10426 Line 1,1035.38,Debit
TX-10426,21/06/2025,401000,Journal Entry - Tx 10426 Line 2,-1035.38,Credit
TX-10311,23/06/2025,501000,Journal Entry - Tx 10311 Line 1,12073.28,Debit
TX-10311,23/06/2025,201000,Journal Entry - Tx 10311 Line 2,-12073.28,Credit
TX-10357,23/06/2025,501000,Journal Entry - Tx 10357 Line 1,12419.92,Debit
TX-10357,23/06/2025,390000,Journal Entry - Tx 10357 Line 2,-12419.92,Credit
TX-10263,24/06/2025,601010,Journal Entry - Tx 10263 Line 1,14017.01,Debit
TX-10263,24/06/2025,301000,Journal Entry - Tx 10263 Line 2,-14017.01,Credit
TX-10093,25/06/2025,610000,Journal Entry - Tx 10093 Line 1,3093.78,Debit
TX-10093,25/06/2025,301000,Journal Entry - Tx 10093 Line 2,-3093.78,Credit
TX-10420,25/06/2025,101000,Journal Entry - Tx 10420 Line 1,14736.66,Debit
TX-10420,25/06/2025,401000,Journal Entry - Tx 10420 Line 2,-14736.66,Credit
TX-10293,26/06/2025,110000,Journal Entry - Tx 10293 Line 1,14815.39,Debit
TX-10293,26/06/2025,402000,Journal Entry - Tx 10293 Line 2,-14815.39,Credit
TX-10182,27/06/2025,610000,Journal Entry - Tx 10182 Line 1,8014.54,Debit
TX-10182,27/06/2025,301000,Journal Entry - Tx 10182 Line 2,-8014.54,Credit
TX-10368,29/06/2025,110000,Journal Entry - Tx 10368 Line 1,12688.33,Debit
TX-10368,29/06/2025,201000,Journal Entry - Tx 10368 Line 2,-12688.33,Credit
TX-10430,29/06/2025,610000,Journal Entry - Tx 10430 Line 1,4687.96,Debit
TX-10430,29/06/2025,402000,Journal Entry - Tx 10430 Line 2,-4687.96,Credit
TX-10366,30/06/2025,601010,Journal Entry - Tx 10366 Line 1,1598.83,Debit
TX-10366,30/06/2025,210000,Journal Entry - Tx 10366 Line 2,-1598.83,Credit
TX-10496,30/06/2025,501000,Journal Entry - Tx 10496 Line 1,9242.03,Debit
TX-10496,30/06/2025,301000,Journal Entry - Tx 10496 Line 2,-9242.03,Credit
TX-10104,01/07/2025,501000,Journal Entry - Tx 10104 Line 1,11712.74,Debit
TX-10104,01/07/2025,401000,Journal Entry - Tx 10104 Line 2,-11712.74,Credit
TX-10364,01/07/2025,501000,Journal Entry - Tx 10364 Line 1,13110.43,Debit
TX-10364,01/07/2025,402000,Journal Entry - Tx 10364 Line 2,-13110.43,Credit
TX-10341,03/07/2025,102001,Journal Entry - Tx 10341 Line 1,11860.27,Debit
TX-10341,03/07/2025,401000,Journal Entry - Tx 10341 Line 2,-11860.27,Credit
TX-10015,05/07/2025,610000,Journal Entry - Tx 10015 Line 1,8681.41,Debit
TX-10015,05/07/2025,201000,Journal Entry - Tx 10015 Line 2,-8681.41,Credit
TX-10031,05/07/2025,102001,Journal Entry - Tx 10031 Line 1,3328.85,Debit
TX-10031,05/07/2025,401000,Journal Entry - Tx 10031 Line 2,-3328.85,Credit
TX-10044,05/07/2025,110000,Journal Entry - Tx 10044 Line 1,13186.89,Debit
TX-10044,05/07/2025,210000,Journal Entry - Tx 10044 Line 2,-13186.89,Credit
TX-10185,05/07/2025,501000,Journal Entry - Tx 10185 Line 1,9552,Debit
TX-10185,05/07/2025,402000,Journal Entry - Tx 10185 Line 2,-9552,Credit
TX-10436,05/07/2025,102001,Journal Entry - Tx 10436 Line 1,4667.55,Debit
TX-10436,05/07/2025,301000,Journal Entry - Tx 10436 Line 2,-4667.55,Credit
TX-10306,06/07/2025,101000,Journal Entry - Tx 10306 Line 1,10998.78,Debit
TX-10306,06/07/2025,301000,Journal Entry - Tx 10306 Line 2,-10998.78,Credit
TX-10330,08/07/2025,610000,Journal Entry - Tx 10330 Line 1,8189.76,Debit
TX-10330,08/07/2025,301000,Journal Entry - Tx 10330 Line 2,-8189.76,Credit
TX-10019,09/07/2025,610000,Journal Entry - Tx 10019 Line 1,5361.3,Debit
TX-10019,09/07/2025,301000,Journal Entry - Tx 10019 Line 2,-5361.3,Credit
TX-10378,09/07/2025,110000,Journal Entry - Tx 10378 Line 1,4708.98,Debit
TX-10378,09/07/2025,401000,Journal Entry - Tx 10378 Line 2,-4708.98,Credit
TX-10317,10/07/2025,102001,Journal Entry - Tx 10317 Line 1,1669.77,Debit
TX-10317,10/07/2025,390000,Journal Entry - Tx 10317 Line 2,-1669.77,Credit
TX-10286,11/07/2025,102001,Journal Entry - Tx 10286 Line 1,6488.77,Debit
TX-10286,11/07/2025,401000,Journal Entry - Tx 10286 Line 2,-6488.77,Credit
TX-10377,12/07/2025,110000,Journal Entry - Tx 10377 Line 1,6326.5,Debit
TX-10377,12/07/2025,210000,Journal Entry - Tx 10377 Line 2,-6326.5,Credit
TX-10157,14/07/2025,110000,Journal Entry - Tx 10157 Line 1,7180.85,Debit
TX-10157,14/07/2025,301000,Journal Entry - Tx 10157 Line 2,-7180.85,Credit
TX-10220,14/07/2025,501000,Journal Entry - Tx 10220 Line 1,6785.19,Debit
TX-10220,14/07/2025,301000,Journal Entry - Tx 10220 Line 2,-6785.19,Credit
TX-10390,14/07/2025,102001,Journal Entry - Tx 10390 Line 1,8012.11,Debit
TX-10390,14/07/2025,401000,Journal Entry - Tx 10390 Line 2,-8012.11,Credit
TX-10109,15/07/2025,501000,Journal Entry - Tx 10109 Line 1,13088.89,Debit
TX-10109,15/07/2025,210000,Journal Entry - Tx 10109 Line 2,-13088.89,Credit
TX-10261,16/07/2025,601010,Journal Entry - Tx 10261 Line 1,2899.63,Debit
TX-10261,16/07/2025,401000,Journal Entry - Tx 10261 Line 2,-2899.63,Credit
TX-10119,17/07/2025,102001,Journal Entry - Tx 10119 Line 1,13497.6,Debit
TX-10119,17/07/2025,301000,Journal Entry - Tx 10119 Line 2,-13497.6,Credit
TX-10271,17/07/2025,610000,Journal Entry - Tx 10271 Line 1,14826.79,Debit
TX-10271,17/07/2025,210000,Journal Entry - Tx 10271 Line 2,-14826.79,Credit
TX-10424,18/07/2025,110000,Journal Entry - Tx 10424 Line 1,6161.1,Debit
TX-10424,18/07/2025,402000,Journal Entry - Tx 10424 Line 2,-6161.1,Credit
TX-10158,19/07/2025,501000,Journal Entry - Tx 10158 Line 1,12809.05,Debit
TX-10158,19/07/2025,401000,Journal Entry - Tx 10158 Line 2,-12809.05,Credit
TX-10161,19/07/2025,610000,Journal Entry - Tx 10161 Line 1,5075.14,Debit
TX-10161,19/07/2025,390000,Journal Entry - Tx 10161 Line 2,-5075.14,Credit
TX-10392,23/07/2025,101000,Journal Entry - Tx 10392 Line 1,12933.38,Debit
TX-10392,23/07/2025,390000,Journal Entry - Tx 10392 Line 2,-12933.38,Credit
TX-10488,24/07/2025,501000,Journal Entry - Tx 10488 Line 1,11162.45,Debit
TX-10488,24/07/2025,301000,Journal Entry - Tx 10488 Line 2,-11162.45,Credit
TX-10246,25/07/2025,601010,Journal Entry - Tx 10246 Line 1,12212.81,Debit
TX-10246,25/07/2025,201000,Journal Entry - Tx 10246 Line 2,-12212.81,Credit
TX-10375,25/07/2025,610000,Journal Entry - Tx 10375 Line 1,1090.3,Debit
TX-10375,25/07/2025,402000,Journal Entry - Tx 10375 Line 2,-1090.3,Credit
TX-10126,26/07/2025,601010,Journal Entry - Tx 10126 Line 1,10473.27,Debit
TX-10126,26/07/2025,210000,Journal Entry - Tx 10126 Line 2,-10473.27,Credit
TX-10059,28/07/2025,101000,Journal Entry - Tx 10059 Line 1,2896.63,Debit
TX-10059,28/07/2025,402000,Journal Entry - Tx 10059 Line 2,-2896.63,Credit
TX-10068,28/07/2025,102001,Journal Entry - Tx 10068 Line 1,7310.33,Debit
TX-10068,28/07/2025,390000,Journal Entry - Tx 10068 Line 2,-7310.33,Credit
TX-10154,28/07/2025,501000,Journal Entry - Tx 10154 Line 1,4996.68,Debit
TX-10154,28/07/2025,390000,Journal Entry - Tx 10154 Line 2,-4996.68,Credit
TX-10321,29/07/2025,101000,Journal Entry - Tx 10321 Line 1,1794.31,Debit
TX-10321,29/07/2025,201000,Journal Entry - Tx 10321 Line 2,-1794.31,Credit
TX-10245,30/07/2025,110000,Journal Entry - Tx 10245 Line 1,10420.42,Debit
TX-10245,30/07/2025,402000,Journal Entry - Tx 10245 Line 2,-10420.42,Credit
TX-10287,30/07/2025,102001,Journal Entry - Tx 10287 Line 1,8510.62,Debit
TX-10287,30/07/2025,210000,Journal Entry - Tx 10287 Line 2,-8510.62,Credit
TX-10250,31/07/2025,601010,Journal Entry - Tx 10250 Line 1,860.35,Debit
TX-10250,31/07/2025,301000,Journal Entry - Tx 10250 Line 2,-860.35,Credit
TX-10138,01/08/2025,601010,Journal Entry - Tx 10138 Line 1,13297.75,Debit
TX-10138,01/08/2025,210000,Journal Entry - Tx 10138 Line 2,-13297.75,Credit
TX-10456,01/08/2025,601010,Journal Entry - Tx 10456 Line 1,846.19,Debit
TX-10456,01/08/2025,301000,Journal Entry - Tx 10456 Line 2,-846.19,Credit
TX-10471,02/08/2025,610000,Journal Entry - Tx 10471 Line 1,2850.34,Debit
TX-10471,02/08/2025,201000,Journal Entry - Tx 10471 Line 2,-2850.34,Credit
TX-10080,03/08/2025,601010,Journal Entry - Tx 10080 Line 1,9877.73,Debit
TX-10080,03/08/2025,401000,Journal Entry - Tx 10080 Line 2,-9877.73,Credit
TX-10449,03/08/2025,102001,Journal Entry - Tx 10449 Line 1,14495.71,Debit
TX-10449,03/08/2025,401000,Journal Entry - Tx 10449 Line 2,-14495.71,Credit
TX-10466,03/08/2025,601010,Journal Entry - Tx 10466 Line 1,9602.33,Debit
TX-10466,03/08/2025,390000,Journal Entry - Tx 10466 Line 2,-9602.33,Credit
TX-10168,04/08/2025,101000,Journal Entry - Tx 10168 Line 1,3821.46,Debit
TX-10168,04/08/2025,390000,Journal Entry - Tx 10168 Line 2,-3821.46,Credit
TX-10184,04/08/2025,101000,Journal Entry - Tx 10184 Line 1,12343.85,Debit
TX-10184,04/08/2025,390000,Journal Entry - Tx 10184 Line 2,-12343.85,Credit
TX-10071,05/08/2025,610000,Journal Entry - Tx 10071 Line 1,10464.04,Debit
TX-10071,05/08/2025,401000,Journal Entry - Tx 10071 Line 2,-10464.04,Credit
TX-10141,06/08/2025,610000,Journal Entry - Tx 10141 Line 1,3321.67,Debit
TX-10141,06/08/2025,401000,Journal Entry - Tx 10141 Line 2,-3321.67,Credit
TX-10294,06/08/2025,501000,Journal Entry - Tx 10294 Line 1,10370.19,Debit
TX-10294,06/08/2025,301000,Journal Entry - Tx 10294 Line 2,-10370.19,Credit
TX-10491,06/08/2025,601010,Journal Entry - Tx 10491 Line 1,1229.96,Debit
TX-10491,06/08/2025,210000,Journal Entry - Tx 10491 Line 2,-1229.96,Credit
TX-10146,07/08/2025,601010,Journal Entry - Tx 10146 Line 1,12467.01,Debit
TX-10146,07/08/2025,390000,Journal Entry - Tx 10146 Line 2,-12467.01,Credit
TX-10165,08/08/2025,501000,Journal Entry - Tx 10165 Line 1,2078.71,Debit
TX-10165,08/08/2025,210000,Journal Entry - Tx 10165 Line 2,-2078.71,Credit
TX-10060,09/08/2025,501000,Journal Entry - Tx 10060 Line 1,5346.75,Debit
TX-10060,09/08/2025,390000,Journal Entry - Tx 10060 Line 2,-5346.75,Credit
TX-10354,09/08/2025,610000,Journal Entry - Tx 10354 Line 1,1532.72,Debit
TX-10354,09/08/2025,201000,Journal Entry - Tx 10354 Line 2,-1532.72,Credit
TX-10384,09/08/2025,610000,Journal Entry - Tx 10384 Line 1,1707.8,Debit
TX-10384,09/08/2025,402000,Journal Entry - Tx 10384 Line 2,-1707.8,Credit
TX-10361,10/08/2025,610000,Journal Entry - Tx 10361 Line 1,1493.64,Debit
TX-10361,10/08/2025,301000,Journal Entry - Tx 10361 Line 2,-1493.64,Credit
TX-10398,12/08/2025,102001,Journal Entry - Tx 10398 Line 1,12675.04,Debit
TX-10398,12/08/2025,390000,Journal Entry - Tx 10398 Line 2,-12675.04,Credit
TX-10422,13/08/2025,601010,Journal Entry - Tx 10422 Line 1,14865.24,Debit
TX-10422,13/08/2025,401000,Journal Entry - Tx 10422 Line 2,-14865.24,Credit
TX-10443,13/08/2025,110000,Journal Entry - Tx 10443 Line 1,703.2,Debit
TX-10443,13/08/2025,402000,Journal Entry - Tx 10443 Line 2,-703.2,Credit
TX-10150,14/08/2025,110000,Journal Entry - Tx 10150 Line 1,1208.38,Debit
TX-10150,14/08/2025,210000,Journal Entry - Tx 10150 Line 2,-1208.38,Credit
TX-10145,15/08/2025,610000,Journal Entry - Tx 10145 Line 1,9209.15,Debit
TX-10145,15/08/2025,401000,Journal Entry - Tx 10145 Line 2,-9209.15,Credit
TX-10411,15/08/2025,110000,Journal Entry - Tx 10411 Line 1,9489.21,Debit
TX-10411,15/08/2025,401000,Journal Entry - Tx 10411 Line 2,-9489.21,Credit
TX-10495,16/08/2025,101000,Journal Entry - Tx 10495 Line 1,5305.63,Debit
TX-10495,16/08/2025,402000,Journal Entry - Tx 10495 Line 2,-5305.63,Credit
TX-10266,17/08/2025,110000,Journal Entry - Tx 10266 Line 1,8101.78,Debit
TX-10266,17/08/2025,301000,Journal Entry - Tx 10266 Line 2,-8101.78,Credit
TX-10445,18/08/2025,102001,Journal Entry - Tx 10445 Line 1,3548.34,Debit
TX-10445,18/08/2025,301000,Journal Entry - Tx 10445 Line 2,-3548.34,Credit
TX-10417,19/08/2025,601010,Journal Entry - Tx 10417 Line 1,13640.3,Debit
TX-10417,19/08/2025,402000,Journal Entry - Tx 10417 Line 2,-13640.3,Credit
TX-10018,21/08/2025,110000,Journal Entry - Tx 10018 Line 1,9553.48,Debit
TX-10018,21/08/2025,210000,Journal Entry - Tx 10018 Line 2,-9553.48,Credit
TX-10167,21/08/2025,501000,Journal Entry - Tx 10167 Line 1,4936.34,Debit
TX-10167,21/08/2025,301000,Journal Entry - Tx 10167 Line 2,-4936.34,Credit
TX-10228,21/08/2025,102001,Journal Entry - Tx 10228 Line 1,1114.14,Debit
