TransactionID,Date,AccountNumber,Description,Amount,Type
FY24-TX-10267,10/10/2024,501000,Journal Entry - Tx 10267 Line 1,9393.06,Debit
FY24-TX-10267,10/10/2024,390000,Journal Entry - Tx 10267 Line 2,-9393.06,Credit
FY24-TX-10201,11/10/2024,501000,Journal Entry - Tx 10201 Line 1,6549.57,Debit
FY24-TX-10201,11/10/2024,402000,Journal Entry - Tx 10201 Line 2,-6549.57,Credit
FY24-TX-10416,11/10/2024,610000,Journal Entry - Tx 10416 Line 1,11738.92,Debit
FY24-TX-10416,11/10/2024,201000,Journal Entry - Tx 10416 Line 2,-11738.92,Credit
FY24-TX-10195,12/10/2024,102001,Journal Entry - Tx 10195 Line 1,165.44,Debit
FY24-TX-10195,12/10/2024,201000,Journal Entry - Tx 10195 Line 2,-165.44,Credit
FY24-TX-10391,14/10/2024,110000,Journal Entry - Tx 10391 Line 1,10257.09,Debit
FY24-TX-10391,14/10/2024,201000,Journal Entry - Tx 10391 Line 2,-10257.09,Credit
FY24-TX-10006,15/10/2024,610000,Journal Entry - Tx 10006 Line 1,2478.55,Debit
FY24-TX-10006,15/10/2024,402000,Journal Entry - Tx 10006 Line 2,-2478.55,Credit
FY24-TX-10363,15/10/2024,101000,Journal Entry - Tx 10363 Line 1,4082.13,Debit
FY24-TX-10363,15/10/2024,390000,Journal Entry - Tx 10363 Line 2,-4082.13,Credit
FY24-TX-10164,16/10/2024,101000,Journal Entry - Tx 10164 Line 1,8168.72,Debit
FY24-TX-10164,16/10/2024,402000,Journal Entry - Tx 10164 Line 2,-8168.72,Credit
FY24-TX-10217,16/10/2024,101000,Journal Entry - Tx 10217 Line 1,11676.33,Debit
FY24-TX-10217,16/10/2024,210000,Journal Entry - Tx 10217 Line 2,-11676.33,Credit
FY24-TX-10191,19/10/2024,501000,Journal Entry - Tx 10191 Line 1,7523.06,Debit
FY24-TX-10191,19/10/2024,301000,Journal Entry - Tx 10191 Line 2,-7523.06,Credit
FY24-TX-10233,19/10/2024,501000,Journal Entry - Tx 10233 Line 1,11333.90,Debit
FY24-TX-10233,19/10/2024,201000,Journal Entry - Tx 10233 Line 2,-11333.90,Credit
FY24-TX-10058,20/10/2024,102001,Journal Entry - Tx 10058 Line 1,7104.78,Debit
FY24-TX-10058,20/10/2024,390000,Journal Entry - Tx 10058 Line 2,-7104.78,Credit
FY24-TX-10269,20/10/2024,501000,Journal Entry - Tx 10269 Line 1,4735.84,Debit
FY24-TX-10269,20/10/2024,201000,Journal Entry - Tx 10269 Line 2,-4735.84,Credit
FY24-TX-10394,22/10/2024,501000,Journal Entry - Tx 10394 Line 1,5303.60,Debit
FY24-TX-10394,22/10/2024,402000,Journal Entry - Tx 10394 Line 2,-5303.60,Credit
FY24-TX-10240,23/10/2024,102001,Journal Entry - Tx 10240 Line 1,534.20,Debit
FY24-TX-10240,23/10/2024,390000,Journal Entry - Tx 10240 Line 2,-534.20,Credit
FY24-TX-10079,24/10/2024,601010,Journal Entry - Tx 10079 Line 1,7329.21,Debit
FY24-TX-10079,24/10/2024,201000,Journal Entry - Tx 10079 Line 2,-7329.21,Credit
FY24-TX-10265,24/10/2024,501000,Journal Entry - Tx 10265 Line 1,12286.54,Debit
FY24-TX-10265,24/10/2024,210000,Journal Entry - Tx 10265 Line 2,-12286.54,Credit
FY24-TX-10478,25/10/2024,110000,Journal Entry - Tx 10478 Line 1,9053.66,Debit
FY24-TX-10478,25/10/2024,210000,Journal Entry - Tx 10478 Line 2,-9053.66,Credit
FY24-TX-10030,27/10/2024,601010,Journal Entry - Tx 10030 Line 1,5293.17,Debit
FY24-TX-10030,27/10/2024,390000,Journal Entry - Tx 10030 Line 2,-5293.17,Credit
FY24-TX-10156,27/10/2024,101000,Journal Entry - Tx 10156 Line 1,11638.78,Debit
FY24-TX-10156,27/10/2024,401000,Journal Entry - Tx 10156 Line 2,-11638.78,Credit
FY24-TX-10242,27/10/2024,501000,Journal Entry - Tx 10242 Line 1,5384.51,Debit
FY24-TX-10242,27/10/2024,201000,Journal Entry - Tx 10242 Line 2,-5384.51,Credit
FY24-TX-10336,28/10/2024,102001,Journal Entry - Tx 10336 Line 1,2688.35,Debit
FY24-TX-10336,28/10/2024,301000,Journal Entry - Tx 10336 Line 2,-2688.35,Credit
FY24-TX-10221,29/10/2024,110000,Journal Entry - Tx 10221 Line 1,12177.80,Debit
FY24-TX-10221,29/10/2024,401000,Journal Entry - Tx 10221 Line 2,-12177.80,Credit
FY24-TX-10399,29/10/2024,101000,Journal Entry - Tx 10399 Line 1,4950.11,Debit
FY24-TX-10399,29/10/2024,390000,Journal Entry - Tx 10399 Line 2,-4950.11,Credit
FY24-TX-10004,30/10/2024,101000,Journal Entry - Tx 10004 Line 1,5213.34,Debit
FY24-TX-10004,30/10/2024,201000,Journal Entry - Tx 10004 Line 2,-5213.34,Credit
FY24-TX-10273,30/10/2024,101000,Journal Entry - Tx 10273 Line 1,4110.92,Debit
FY24-TX-10273,30/10/2024,390000,Journal Entry - Tx 10273 Line 2,-4110.92,Credit
FY24-TX-10345,31/10/2024,601010,Journal Entry - Tx 10345 Line 1,1377.90,Debit
FY24-TX-10345,31/10/2024,210000,Journal Entry - Tx 10345 Line 2,-1377.90,Credit
FY24-TX-10385,31/10/2024,610000,Journal Entry - Tx 10385 Line 1,6006.63,Debit
FY24-TX-10385,31/10/2024,301000,Journal Entry - Tx 10385 Line 2,-6006.63,Credit
FY24-TX-10415,01/11/2024,501000,Journal Entry - Tx 10415 Line 1,6257.14,Debit
FY24-TX-10415,01/11/2024,401000,Journal Entry - Tx 10415 Line 2,-6257.14,Credit
FY24-TX-10034,02/11/2024,501000,Journal Entry - Tx 10034 Line 1,819.79,Debit
FY24-TX-10034,02/11/2024,401000,Journal Entry - Tx 10034 Line 2,-819.79,Credit
FY24-TX-10207,02/11/2024,101000,Journal Entry - Tx 10207 Line 1,3510.28,Debit
FY24-TX-10207,02/11/2024,210000,Journal Entry - Tx 10207 Line 2,-3510.28,Credit
FY24-TX-10219,02/11/2024,102001,Journal Entry - Tx 10219 Line 1,9734.70,Debit
FY24-TX-10219,02/11/2024,401000,Journal Entry - Tx 10219 Line 2,-9734.70,Credit
FY24-TX-10379,02/11/2024,101000,Journal Entry - Tx 10379 Line 1,1082.49,Debit
FY24-TX-10379,02/11/2024,210000,Journal Entry - Tx 10379 Line 2,-1082.49,Credit
FY24-TX-10441,02/11/2024,102001,Journal Entry - Tx 10441 Line 1,4659.21,Debit
FY24-TX-10441,02/11/2024,210000,Journal Entry - Tx 10441 Line 2,-4659.21,Credit
FY24-TX-10043,03/11/2024,101000,Journal Entry - Tx 10043 Line 1,4014.83,Debit
FY24-TX-10043,03/11/2024,201000,Journal Entry - Tx 10043 Line 2,-4014.83,Credit
FY24-TX-10425,03/11/2024,610000,Journal Entry - Tx 10425 Line 1,682.95,Debit
FY24-TX-10425,03/11/2024,402000,Journal Entry - Tx 10425 Line 2,-682.95,Credit
FY24-TX-10181,04/11/2024,601010,Journal Entry - Tx 10181 Line 1,9915.96,Debit
FY24-TX-10181,04/11/2024,201000,Journal Entry - Tx 10181 Line 2,-9915.96,Credit
FY24-TX-10494,05/11/2024,102001,Journal Entry - Tx 10494 Line 1,8838.83,Debit
FY24-TX-10494,05/11/2024,402000,Journal Entry - Tx 10494 Line 2,-8838.83,Credit
FY24-TX-10012,06/11/2024,101000,Journal Entry - Tx 10012 Line 1,3283.76,Debit
FY24-TX-10012,06/11/2024,402000,Journal Entry - Tx 10012 Line 2,-3283.76,Credit
FY24-TX-10175,07/11/2024,610000,Journal Entry - Tx 10175 Line 1,7485.25,Debit
FY24-TX-10175,07/11/2024,402000,Journal Entry - Tx 10175 Line 2,-7485.25,Credit
FY24-TX-10301,07/11/2024,102001,Journal Entry - Tx 10301 Line 1,9871.88,Debit
FY24-TX-10301,07/11/2024,402000,Journal Entry - Tx 10301 Line 2,-9871.88,Credit
FY24-TX-10021,08/11/2024,601010,Journal Entry - Tx 10021 Line 1,7825.20,Debit
FY24-TX-10021,08/11/2024,402000,Journal Entry - Tx 10021 Line 2,-7825.20,Credit
FY24-TX-10464,08/11/2024,101000,Journal Entry - Tx 10464 Line 1,6510.95,Debit
FY24-TX-10464,08/11/2024,301000,Journal Entry - Tx 10464 Line 2,-6510.95,Credit
FY24-TX-10500,08/11/2024,501000,Journal Entry - Tx 10500 Line 1,8353.69,Debit
FY24-TX-10500,08/11/2024,201000,Journal Entry - Tx 10500 Line 2,-8353.69,Credit
FY24-TX-10137,09/11/2024,101000,Journal Entry - Tx 10137 Line 1,10457.94,Debit
FY24-TX-10137,09/11/2024,390000,Journal Entry - Tx 10137 Line 2,-10457.94,Credit
FY24-TX-10319,09/11/2024,101000,Journal Entry - Tx 10319 Line 1,2754.74,Debit
FY24-TX-10319,09/11/2024,402000,Journal Entry - Tx 10319 Line 2,-2754.74,Credit
FY24-TX-10423,09/11/2024,110000,Journal Entry - Tx 10423 Line 1,1987.07,Debit
FY24-TX-10423,09/11/2024,301000,Journal Entry - Tx 10423 Line 2,-1987.07,Credit
FY24-TX-10346,11/11/2024,610000,Journal Entry - Tx 10346 Line 1,572.61,Debit
FY24-TX-10346,11/11/2024,401000,Journal Entry - Tx 10346 Line 2,-572.61,Credit
FY24-TX-10462,12/11/2024,101000,Journal Entry - Tx 10462 Line 1,105.38,Debit
FY24-TX-10462,12/11/2024,201000,Journal Entry - Tx 10462 Line 2,-105.38,Credit
FY24-TX-10222,14/11/2024,610000,Journal Entry - Tx 10222 Line 1,779.36,Debit
FY24-TX-10222,14/11/2024,201000,Journal Entry - Tx 10222 Line 2,-779.36,Credit
FY24-TX-10172,15/11/2024,102001,Journal Entry - Tx 10172 Line 1,1909.06,Debit
FY24-TX-10172,15/11/2024,390000,Journal Entry - Tx 10172 Line 2,-1909.06,Credit
FY24-TX-10251,15/11/2024,610000,Journal Entry - Tx 10251 Line 1,9314.24,Debit
FY24-TX-10251,15/11/2024,390000,Journal Entry - Tx 10251 Line 2,-9314.24,Credit
FY24-TX-10370,15/11/2024,610000,Journal Entry - Tx 10370 Line 1,7562.79,Debit
FY24-TX-10370,15/11/2024,401000,Journal Entry - Tx 10370 Line 2,-7562.79,Credit
FY24-TX-10277,16/11/2024,610000,Journal Entry - Tx 10277 Line 1,8532.86,Debit
FY24-TX-10277,16/11/2024,201000,Journal Entry - Tx 10277 Line 2,-8532.86,Credit
FY24-TX-10229,17/11/2024,102001,Journal Entry - Tx 10229 Line 1,7271.23,Debit
FY24-TX-10229,17/11/2024,390000,Journal Entry - Tx 10229 Line 2,-7271.23,Credit
FY24-TX-10216,19/11/2024,102001,Journal Entry - Tx 10216 Line 1,8456.20,Debit
FY24-TX-10216,19/11/2024,210000,Journal Entry - Tx 10216 Line 2,-8456.20,Credit
FY24-TX-10095,21/11/2024,110000,Journal Entry - Tx 10095 Line 1,5233.62,Debit
FY24-TX-10095,21/11/2024,201000,Journal Entry - Tx 10095 Line 2,-5233.62,Credit
FY24-TX-10409,22/11/2024,110000,Journal Entry - Tx 10409 Line 1,12134.89,Debit
FY24-TX-10409,22/11/2024,402000,Journal Entry - Tx 10409 Line 2,-12134.89,Credit
FY24-TX-10475,22/11/2024,110000,Journal Entry - Tx 10475 Line 1,4783.78,Debit
FY24-TX-10475,22/11/2024,301000,Journal Entry - Tx 10475 Line 2,-4783.78,Credit
FY24-TX-10001,24/11/2024,610000,Journal Entry - Tx 10001 Line 1,1405.81,Debit
FY24-TX-10001,24/11/2024,301000,Journal Entry - Tx 10001 Line 2,-1405.81,Credit
FY24-TX-10023,24/11/2024,102001,Journal Entry - Tx 10023 Line 1,8477.18,Debit
FY24-TX-10023,24/11/2024,402000,Journal Entry - Tx 10023 Line 2,-8477.18,Credit
FY24-TX-10333,24/11/2024,101000,Journal Entry - Tx 10333 Line 1,7361.41,Debit
FY24-TX-10333,24/11/2024,201000,Journal Entry - Tx 10333 Line 2,-7361.41,Credit
FY24-TX-10395,24/11/2024,101000,Journal Entry - Tx 10395 Line 1,5161.51,Debit
FY24-TX-10395,24/11/2024,390000,Journal Entry - Tx 10395 Line 2,-5161.51,Credit
FY24-TX-10497,24/11/2024,101000,Journal Entry - Tx 10497 Line 1,12055.16,Debit
FY24-TX-10497,24/11/2024,201000,Journal Entry - Tx 10497 Line 2,-12055.16,Credit
FY24-TX-10114,25/11/2024,610000,Journal Entry - Tx 10114 Line 1,6285.80,Debit
FY24-TX-10114,25/11/2024,401000,Journal Entry - Tx 10114 Line 2,-6285.80,Credit
FY24-TX-10028,26/11/2024,110000,Journal Entry - Tx 10028 Line 1,5666.07,Debit
FY24-TX-10028,26/11/2024,210000,Journal Entry - Tx 10028 Line 2,-5666.07,Credit
FY24-TX-10403,27/11/2024,102001,Journal Entry - Tx 10403 Line 1,10032.54,Debit
FY24-TX-10403,27/11/2024,201000,Journal Entry - Tx 10403 Line 2,-10032.54,Credit
FY24-TX-10421,27/11/2024,102001,Journal Entry - Tx 10421 Line 1,2156.40,Debit
FY24-TX-10421,27/11/2024,402000,Journal Entry - Tx 10421 Line 2,-2156.40,Credit
FY24-TX-10051,29/11/2024,601010,Journal Entry - Tx 10051 Line 1,4618.76,Debit
FY24-TX-10051,29/11/2024,390000,Journal Entry - Tx 10051 Line 2,-4618.76,Credit
FY24-TX-10459,29/11/2024,102001,Journal Entry - Tx 10459 Line 1,4151.32,Debit
FY24-TX-10459,29/11/2024,210000,Journal Entry - Tx 10459 Line 2,-4151.32,Credit
FY24-TX-10187,30/11/2024,601010,Journal Entry - Tx 10187 Line 1,3351.94,Debit
FY24-TX-10187,30/11/2024,390000,Journal Entry - Tx 10187 Line 2,-3351.94,Credit
FY24-TX-10131,02/12/2024,501000,Journal Entry - Tx 10131 Line 1,3991.46,Debit
FY24-TX-10131,02/12/2024,390000,Journal Entry - Tx 10131 Line 2,-3991.46,Credit
FY24-TX-10355,02/12/2024,601010,Journal Entry - Tx 10355 Line 1,8020.58,Debit
FY24-TX-10355,02/12/2024,402000,Journal Entry - Tx 10355 Line 2,-8020.58,Credit
FY24-TX-10428,03/12/2024,601010,Journal Entry - Tx 10428 Line 1,11863.70,Debit
FY24-TX-10428,03/12/2024,210000,Journal Entry - Tx 10428 Line 2,-11863.70,Credit
FY24-TX-10298,04/12/2024,101000,Journal Entry - Tx 10298 Line 1,4893.19,Debit
FY24-TX-10298,04/12/2024,401000,Journal Entry - Tx 10298 Line 2,-4893.19,Credit
FY24-TX-10303,04/12/2024,102001,Journal Entry - Tx 10303 Line 1,8387.60,Debit
FY24-TX-10303,04/12/2024,402000,Journal Entry - Tx 10303 Line 2,-8387.60,Credit
FY24-TX-10072,05/12/2024,102001,Journal Entry - Tx 10072 Line 1,8847.96,Debit
FY24-TX-10072,05/12/2024,210000,Journal Entry - Tx 10072 Line 2,-8847.96,Credit
FY24-TX-10340,05/12/2024,102001,Journal Entry - Tx 10340 Line 1,10662.79,Debit
FY24-TX-10340,05/12/2024,201000,Journal Entry - Tx 10340 Line 2,-10662.79,Credit
FY24-TX-10440,05/12/2024,601010,Journal Entry - Tx 10440 Line 1,4169.40,Debit
FY24-TX-10440,05/12/2024,210000,Journal Entry - Tx 10440 Line 2,-4169.40,Credit
FY24-TX-10090,06/12/2024,102001,Journal Entry - Tx 10090 Line 1,1310.87,Debit
FY24-TX-10090,06/12/2024,301000,Journal Entry - Tx 10090 Line 2,-1310.87,Credit
FY24-TX-10124,06/12/2024,610000,Journal Entry - Tx 10124 Line 1,10436.82,Debit
FY24-TX-10124,06/12/2024,301000,Journal Entry - Tx 10124 Line 2,-10436.82,Credit
FY24-TX-10134,06/12/2024,110000,Journal Entry - Tx 10134 Line 1,7800.23,Debit
FY24-TX-10134,06/12/2024,201000,Journal Entry - Tx 10134 Line 2,-7800.23,Credit
FY24-TX-10431,06/12/2024,601010,Journal Entry - Tx 10431 Line 1,4846.01,Debit
FY24-TX-10431,06/12/2024,402000,Journal Entry - Tx 10431 Line 2,-4846.01,Credit
FY24-TX-10123,07/12/2024,601010,Journal Entry - Tx 10123 Line 1,11328.73,Debit
FY24-TX-10123,07/12/2024,301000,Journal Entry - Tx 10123 Line 2,-11328.73,Credit
FY24-TX-10173,09/12/2024,102001,Journal Entry - Tx 10173 Line 1,1443.30,Debit
FY24-TX-10173,09/12/2024,390000,Journal Entry - Tx 10173 Line 2,-1443.30,Credit
FY24-TX-10083,10/12/2024,501000,Journal Entry - Tx 10083 Line 1,7954.20,Debit
FY24-TX-10083,10/12/2024,301000,Journal Entry - Tx 10083 Line 2,-7954.20,Credit
FY24-TX-10122,10/12/2024,501000,Journal Entry - Tx 10122 Line 1,2456.46,Debit
FY24-TX-10122,10/12/2024,201000,Journal Entry - Tx 10122 Line 2,-2456.46,Credit
FY24-TX-10244,10/12/2024,102001,Journal Entry - Tx 10244 Line 1,1323.29,Debit
FY24-TX-10244,10/12/2024,301000,Journal Entry - Tx 10244 Line 2,-1323.29,Credit
FY24-TX-10435,10/12/2024,110000,Journal Entry - Tx 10435 Line 1,5231.54,Debit
FY24-TX-10435,10/12/2024,201000,Journal Entry - Tx 10435 Line 2,-5231.54,Credit
FY24-TX-10498,10/12/2024,110000,Journal Entry - Tx 10498 Line 1,7856.26,Debit
FY24-TX-10498,10/12/2024,401000,Journal Entry - Tx 10498 Line 2,-7856.26,Credit
FY24-TX-10316,11/12/2024,501000,Journal Entry - Tx 10316 Line 1,3254.83,Debit
FY24-TX-10316,11/12/2024,402000,Journal Entry - Tx 10316 Line 2,-3254.83,Credit
FY24-TX-10132,12/12/2024,501000,Journal Entry - Tx 10132 Line 1,2660.77,Debit
FY24-TX-10132,12/12/2024,402000,Journal Entry - Tx 10132 Line 2,-2660.77,Credit
FY24-TX-10313,12/12/2024,601010,Journal Entry - Tx 10313 Line 1,12054.11,Debit
FY24-TX-10313,12/12/2024,301000,Journal Entry - Tx 10313 Line 2,-12054.11,Credit
FY24-TX-10003,13/12/2024,601010,Journal Entry - Tx 10003 Line 1,9120.84,Debit
FY24-TX-10003,13/12/2024,201000,Journal Entry - Tx 10003 Line 2,-9120.84,Credit
FY24-TX-10178,13/12/2024,501000,Journal Entry - Tx 10178 Line 1,11172.49,Debit
FY24-TX-10178,13/12/2024,390000,Journal Entry - Tx 10178 Line 2,-11172.49,Credit
FY24-TX-10292,13/12/2024,101000,Journal Entry - Tx 10292 Line 1,6741.74,Debit
FY24-TX-10292,13/12/2024,390000,Journal Entry - Tx 10292 Line 2,-6741.74,Credit
FY24-TX-10427,14/12/2024,110000,Journal Entry - Tx 10427 Line 1,4779.89,Debit
FY24-TX-10427,14/12/2024,402000,Journal Entry - Tx 10427 Line 2,-4779.89,Credit
FY24-TX-10447,14/12/2024,501000,Journal Entry - Tx 10447 Line 1,11651.87,Debit
FY24-TX-10447,14/12/2024,390000,Journal Entry - Tx 10447 Line 2,-11651.87,Credit
FY24-TX-10499,14/12/2024,101000,Journal Entry - Tx 10499 Line 1,2002.28,Debit
FY24-TX-10499,14/12/2024,210000,Journal Entry - Tx 10499 Line 2,-2002.28,Credit
FY24-TX-10036,15/12/2024,610000,Journal Entry - Tx 10036 Line 1,8876.33,Debit
FY24-TX-10036,15/12/2024,401000,Journal Entry - Tx 10036 Line 2,-8876.33,Credit
FY24-TX-10408,15/12/2024,601010,Journal Entry - Tx 10408 Line 1,11370.21,Debit
FY24-TX-10408,15/12/2024,402000,Journal Entry - Tx 10408 Line 2,-11370.21,Credit
FY24-TX-10289,16/12/2024,601010,Journal Entry - Tx 10289 Line 1,2993.34,Debit
FY24-TX-10289,16/12/2024,210000,Journal Entry - Tx 10289 Line 2,-2993.34,Credit
FY24-TX-10281,17/12/2024,102001,Journal Entry - Tx 10281 Line 1,11330.67,Debit
FY24-TX-10281,17/12/2024,402000,Journal Entry - Tx 10281 Line 2,-11330.67,Credit
FY24-TX-10434,17/12/2024,101000,Journal Entry - Tx 10434 Line 1,11226.70,Debit
FY24-TX-10434,17/12/2024,402000,Journal Entry - Tx 10434 Line 2,-11226.70,Credit
FY24-TX-10299,18/12/2024,101000,Journal Entry - Tx 10299 Line 1,9582.32,Debit
FY24-TX-10299,18/12/2024,401000,Journal Entry - Tx 10299 Line 2,-9582.32,Credit
FY24-TX-10226,19/12/2024,110000,Journal Entry - Tx 10226 Line 1,7320.53,Debit
FY24-TX-10226,19/12/2024,201000,Journal Entry - Tx 10226 Line 2,-7320.53,Credit
FY24-TX-10205,20/12/2024,102001,Journal Entry - Tx 10205 Line 1,2310.75,Debit
FY24-TX-10205,20/12/2024,402000,Journal Entry - Tx 10205 Line 2,-2310.75,Credit
FY24-TX-10328,20/12/2024,501000,Journal Entry - Tx 10328 Line 1,4583.32,Debit
FY24-TX-10328,20/12/2024,390000,Journal Entry - Tx 10328 Line 2,-4583.32,Credit
FY24-TX-10442,21/12/2024,102001,Journal Entry - Tx 10442 Line 1,9493.89,Debit
FY24-TX-10442,21/12/2024,402000,Journal Entry - Tx 10442 Line 2,-9493.89,Credit
FY24-TX-10284,22/12/2024,101000,Journal Entry - Tx 10284 Line 1,3712.16,Debit
FY24-TX-10284,22/12/2024,201000,Journal Entry - Tx 10284 Line 2,-3712.16,Credit
FY24-TX-10139,23/12/2024,501000,Journal Entry - Tx 10139 Line 1,4748.19,Debit
FY24-TX-10139,23/12/2024,210000,Journal Entry - Tx 10139 Line 2,-4748.19,Credit
FY24-TX-10481,23/12/2024,102001,Journal Entry - Tx 10481 Line 1,5907.31,Debit
FY24-TX-10481,23/12/2024,210000,Journal Entry - Tx 10481 Line 2,-5907.31,Credit
FY24-TX-10009,24/12/2024,110000,Journal Entry - Tx 10009 Line 1,5221.83,Debit
FY24-TX-10009,24/12/2024,210000,Journal Entry - Tx 10009 Line 2,-5221.83,Credit
FY24-TX-10211,24/12/2024,610000,Journal Entry - Tx 10211 Line 1,11614.59,Debit
FY24-TX-10211,24/12/2024,390000,Journal Entry - Tx 10211 Line 2,-11614.59,Credit
FY24-TX-10174,25/12/2024,110000,Journal Entry - Tx 10174 Line 1,3182.29,Debit
FY24-TX-10174,25/12/2024,210000,Journal Entry - Tx 10174 Line 2,-3182.29,Credit
FY24-TX-10020,26/12/2024,610000,Journal Entry - Tx 10020 Line 1,11523.45,Debit
FY24-TX-10020,26/12/2024,201000,Journal Entry - Tx 10020 Line 2,-11523.45,Credit
FY24-TX-10283,27/12/2024,501000,Journal Entry - Tx 10283 Line 1,10737.95,Debit
FY24-TX-10283,27/12/2024,210000,Journal Entry - Tx 10283 Line 2,-10737.95,Credit
FY24-TX-10098,28/12/2024,101000,Journal Entry - Tx 10098 Line 1,5284.01,Debit
FY24-TX-10098,28/12/2024,201000,Journal Entry - Tx 10098 Line 2,-5284.01,Credit
FY24-TX-10452,31/12/2024,101000,Journal Entry - Tx 10452 Line 1,10410.79,Debit
FY24-TX-10452,31/12/2024,301000,Journal Entry - Tx 10452 Line 2,-10410.79,Credit
TX-10249,01/01/2025,601010,Journal Entry - Tx 10249 Line 1,9882.02,Debit
TX-10249,01/01/2025,390000,Journal Entry - Tx 10249 Line 2,-9882.02,Credit
TX-10470,01/01/2025,102001,Journal Entry - Tx 10470 Line 1,9241.4,Debit
TX-10470,01/01/2025,401000,Journal Entry - Tx 10470 Line 2,-9241.4,Credit
TX-10096,02/01/2025,102001,Journal Entry - Tx 10096 Line 1,5036.67,Debit
TX-10096,02/01/2025,402000,Journal Entry - Tx 10096 Line 2,-5036.67,Credit
TX-10264,02/01/2025,110000,Journal Entry - Tx 10264 Line 1,4278.44,Debit
TX-10264,02/01/2025,401000,Journal Entry - Tx 10264 Line 2,-4278.44,Credit
TX-10387,04/01/2025,102001,Journal Entry - Tx 10387 Line 1,3106.13,Debit
TX-10387,04/01/2025,210000,Journal Entry - Tx 10387 Line 2,-3106.13,Credit
TX-10067,08/01/2025,102001,Journal Entry - Tx 10067 Line 1,14536.49,Debit
TX-10067,08/01/2025,210000,Journal Entry - Tx 10067 Line 2,-14536.49,Credit
TX-10209,08/01/2025,102001,Journal Entry - Tx 10209 Line 1,10634.88,Debit
TX-10209,08/01/2025,301000,Journal Entry - Tx 10209 Line 2,-10634.88,Credit
TX-10256,08/01/2025,101000,Journal Entry - Tx 10256 Line 1,8306.16,Debit
TX-10256,08/01/2025,210000,Journal Entry - Tx 10256 Line 2,-8306.16,Credit
TX-10476,09/01/2025,101000,Journal Entry - Tx 10476 Line 1,5388.55,Debit
TX-10476,09/01/2025,301000,Journal Entry - Tx 10476 Line 2,-5388.55,Credit
TX-10169,10/01/2025,101000,Journal Entry - Tx 10169 Line 1,11247.91,Debit
TX-10169,10/01/2025,301000,Journal Entry - Tx 10169 Line 2,-11247.91,Credit
TX-10393,10/01/2025,101000,Journal Entry - Tx 10393 Line 1,6923.33,Debit
TX-10393,10/01/2025,301000,Journal Entry - Tx 10393 Line 2,-6923.33,Credit
TX-10053,11/01/2025,102001,Journal Entry - Tx 10053 Line 1,8845.22,Debit
TX-10053,11/01/2025,401000,Journal Entry - Tx 10053 Line 2,-8845.22,Credit
TX-10239,11/01/2025,610000,Journal Entry - Tx 10239 Line 1,14993.61,Debit
TX-10239,11/01/2025,301000,Journal Entry - Tx 10239 Line 2,-14993.61,Credit
TX-10396,11/01/2025,102001,Journal Entry - Tx 10396 Line 1,14494.69,Debit
TX-10396,11/01/2025,401000,Journal Entry - Tx 10396 Line 2,-14494.69,Credit
TX-10474,11/01/2025,501000,Journal Entry - Tx 10474 Line 1,5887.28,Debit
TX-10474,11/01/2025,201000,Journal Entry - Tx 10474 Line 2,-5887.28,Credit
TX-10112,13/01/2025,501000,Journal Entry - Tx 10112 Line 1,9917.5,Debit
TX-10112,13/01/2025,301000,Journal Entry - Tx 10112 Line 2,-9917.5,Credit
TX-10318,13/01/2025,601010,Journal Entry - Tx 10318 Line 1,9312.23,Debit
TX-10318,13/01/2025,301000,Journal Entry - Tx 10318 Line 2,-9312.23,Credit
TX-10371,14/01/2025,610000,Journal Entry - Tx 10371 Line 1,9154.47,Debit
TX-10371,14/01/2025,402000,Journal Entry - Tx 10371 Line 2,-9154.47,Credit
TX-10192,15/01/2025,110000,Journal Entry - Tx 10192 Line 1,7439.88,Debit
TX-10192,15/01/2025,210000,Journal Entry - Tx 10192 Line 2,-7439.88,Credit
TX-10171,16/01/2025,102001,Journal Entry - Tx 10171 Line 1,14246.7,Debit
TX-10171,16/01/2025,201000,Journal Entry - Tx 10171 Line 2,-14246.7,Credit
TX-10376,16/01/2025,601010,Journal Entry - Tx 10376 Line 1,1421.78,Debit
TX-10376,16/01/2025,210000,Journal Entry - Tx 10376 Line 2,-1421.78,Credit
TX-10025,17/01/2025,501000,Journal Entry - Tx 10025 Line 1,12085.43,Debit
TX-10025,17/01/2025,301000,Journal Entry - Tx 10025 Line 2,-12085.43,Credit
TX-10280,19/01/2025,102001,Journal Entry - Tx 10280 Line 1,9281.02,Debit
TX-10280,19/01/2025,402000,Journal Entry - Tx 10280 Line 2,-9281.02,Credit
TX-10460,20/01/2025,501000,Journal Entry - Tx 10460 Line 1,4338.85,Debit
TX-10460,20/01/2025,402000,Journal Entry - Tx 10460 Line 2,-4338.85,Credit
TX-10120,23/01/2025,101000,Journal Entry - Tx 10120 Line 1,10646.34,Debit
TX-10120,23/01/2025,401000,Journal Entry - Tx 10120 Line 2,-10646.34,Credit
TX-10479,23/01/2025,110000,Journal Entry - Tx 10479 Line 1,5316.87,Debit
TX-10479,23/01/2025,402000,Journal Entry - Tx 10479 Line 2,-5316.87,Credit
TX-10016,24/01/2025,110000,Journal Entry - Tx 10016 Line 1,9935.89,Debit
TX-10016,24/01/2025,201000,Journal Entry - Tx 10016 Line 2,-9935.89,Credit
